timestamp,elapsed_s,sent_bytes,sent_pkts,dropped,overlimits,backlog_bytes,backlog_pkts
3804.021,39.752,46388050,30649,17156,86022,,
3804.121,39.852,46512198,30731,17904,86283,,
3804.221,39.952,46637860,30814,17977,86468,1489776,984
3804.321,40.052,46763522,30897,18019,86651,1485234,981
3804.421,40.152,46889184,30980,18056,86835,1483720,980
3804.521,40.252,47013332,31062,18093,87020,1491290,985
3804.622,40.352,47138994,31145,18132,87207,1483720,980
3804.722,40.452,47264656,31228,18173,87400,1492804,986
3804.822,40.553,47388804,31310,18206,87587,1503402,993
3804.922,40.653,47514466,31393,18661,87868,,
3805.022,40.753,47638614,31475,19401,88201,,
3805.122,40.853,47765790,31559,20151,88542,,
3805.222,40.953,47889938,31641,20889,88861,,
3805.322,41.053,48015600,31724,21639,89181,,
3805.422,41.153,48141262,31807,22384,89501,,
3805.523,41.253,48265410,31889,22575,89711,1429216,944
3805.623,41.353,48389558,31971,22575,89880,1312638,867
3805.723,41.454,48515220,32054,22575,90054,1199088,792
3805.823,41.554,48640882,32137,22575,90229,1087052,718
3805.923,41.654,48765030,32219,22575,90400,973502,643
3806.023,41.754,48890692,32302,22575,90571,855410,565
3806.123,41.854,49016354,32385,22575,90740,734290,485
3806.223,41.954,49140502,32467,22575,90908,620740,410
3806.324,42.054,49266164,32550,22575,91075,496592,328
3806.424,42.154,49391826,32633,22575,91242,372444,246
3806.524,42.255,49517488,32716,22575,91408,,
3806.624,42.355,49641636,32798,22575,91574,125662,83
3806.724,42.455,49765784,32880,22575,91748,16654,11
3806.824,42.555,49844512,32932,22575,91793,48448,32
3806.924,42.655,49933838,32991,22575,91926,48448,32
3807.024,42.755,50042846,33063,22575,92065,49962,33
3807.125,42.855,50154882,33137,22575,92196,52990,35
3807.225,42.955,50269946,33213,22575,92330,51476,34
3807.325,43.056,50385010,33289,22575,92477,54504,36
3807.425,43.156,50500074,33365,22575,92597,57532,38
3807.525,43.256,50618166,33443,22575,92761,57532,38
3807.625,43.356,50737772,33522,22575,92903,60560,40
3807.725,43.456,50858892,33602,22575,93025,60560,40
3807.825,43.556,50981526,33683,22575,93151,62074,41
3807.925,43.656,51104160,33764,22575,93298,63588,42
3808.026,43.756,51229822,33847,22575,93465,65102,43
3808.126,43.856,51353970,33929,22575,93612,66616,44
3808.226,43.957,51481146,34013,22575,93744,66616,44
3808.326,44.057,51605294,34095,22575,93944,66616,44
3808.426,44.157,51730956,34178,22575,94152,65102,43
3808.526,44.257,51855104,34260,22575,94359,68130,45
3808.626,44.357,51980766,34343,22575,94567,66616,44
3808.726,44.457,52104914,34425,22575,94773,68130,45
3808.827,44.557,52230576,34508,22575,94982,,
3808.927,44.657,52354724,34590,22575,95188,,
3809.027,44.758,52481900,34674,22575,95399,,
3809.127,44.858,52606048,34756,22575,95605,,
3809.227,44.958,52730196,34838,22575,95811,,
3809.327,45.058,52855858,34921,22575,96020,71158,47
3809.427,45.158,52981520,35004,22575,96227,68130,45
3809.527,45.258,53107182,35087,22575,96436,,
3809.628,45.358,53232844,35170,22575,96644,68130,45
3809.728,45.458,53356992,35252,22575,96851,,
3809.828,45.559,53481140,35334,22575,97058,72672,48
3809.928,45.659,53606802,35417,22575,97266,71158,47
3810.028,45.759,53730950,35499,22575,97473,75700,50
3810.128,45.859,53856612,35582,22575,97680,71158,47
3810.228,45.959,53982274,35665,22575,97888,,
3810.328,46.059,54107936,35748,22575,98098,72672,48
3810.429,46.159,54233598,35831,22575,98307,74186,49
3810.529,46.259,54359260,35914,22575,98514,72672,48
3810.629,46.360,54483408,35996,22575,98720,72672,48
3810.729,46.460,54607556,36078,22575,98927,72672,48
3810.829,46.560,54733218,36161,22575,99138,75700,50
3810.929,46.660,54858880,36244,22575,99347,74186,49
3811.029,46.760,54984542,36327,22575,99556,74186,49
3811.129,46.860,55108690,36409,22575,99764,77214,51
3811.230,46.960,55234352,36492,22575,99973,78728,52
3811.330,47.060,55360014,36575,22575,100185,90840,60
3811.430,47.161,55484162,36657,22575,100405,287660,190
3811.530,47.261,55609824,36740,22575,100701,1418618,937
3811.630,47.361,55735486,36823,23256,100954,1514000,1000
3811.730,47.461,55861148,36906,23998,101193,1512486,999
3811.830,47.561,55985296,36988,24742,101417,,
3811.930,47.661,56110958,37071,25498,101643,1514000,1000
3812.030,47.761,56235106,37153,26240,101868,,
3812.131,47.861,56362282,37237,26983,102096,1514000,1000
3812.231,47.961,56486430,37319,27343,102292,,
3812.331,48.062,56612092,37402,27361,102470,1489776,984
3812.431,48.162,56737754,37485,27361,102646,1468580,970
3812.531,48.262,56860388,37566,27361,102819,1476150,975
3812.631,48.362,56986050,37649,27361,103000,1494318,987
3812.731,48.462,57113226,37733,27361,103180,1500374,991
3812.832,48.562,57237374,37815,27361,103350,1451926,959
3812.932,48.662,57363036,37898,27885,103608,1514000,1000
3813.032,48.763,57488698,37981,28632,103898,,
3813.132,48.863,57614360,38064,29348,104197,,
3813.232,48.963,57738508,38146,30071,104493,1514000,1000
3813.332,49.063,57864170,38229,30821,104795,1514000,1000
3813.432,49.163,57988318,38311,31452,105076,1498860,990
3813.532,49.263,58113980,38394,31452,105248,1382282,913
3813.633,49.363,58239642,38477,31452,105420,1265704,836
3813.733,49.463,58363790,38559,31452,105591,1152154,761
3813.833,49.564,58489452,38642,31452,105765,1038604,686
3813.933,49.664,58615114,38725,31452,105938,923540,610
3814.033,49.764,58739262,38807,31452,106103,800906,529
