timestamp,elapsed_s,sent_bytes,sent_pkts,dropped,overlimits,backlog_bytes,backlog_pkts
53541.146,41.656,48892006,32299,29,82131,109008,72
53541.246,41.756,49017668,32382,29,82340,109008,72
53541.346,41.857,49143330,32465,29,82549,109008,72
53541.446,41.957,49267478,32547,29,82756,109008,72
53541.546,42.057,49393140,32630,29,82965,110522,73
53541.647,42.157,49518802,32713,29,83173,107494,71
53541.747,42.257,49644464,32796,29,83383,109008,72
53541.847,42.357,49768612,32878,29,83589,109008,72
53541.947,42.457,49894274,32961,29,83798,107494,71
53542.047,42.557,50018422,33043,29,84005,109008,72
53542.147,42.657,50144084,33126,29,84213,107494,71
53542.247,42.758,50268232,33208,29,84421,110522,73
53542.347,42.858,50393894,33291,29,84629,109008,72
53542.448,42.958,50519556,33374,29,84838,107494,71
53542.548,43.058,50645218,33457,29,85048,110522,73
53542.648,43.158,50770880,33540,29,85256,107494,71
53542.748,43.258,50895028,33622,29,85463,107494,71
53542.848,43.358,51020690,33705,29,85672,109008,72
53542.948,43.459,51146352,33788,29,85881,109008,72
53543.048,43.559,51272014,33871,29,86090,109008,72
53543.149,43.659,51396162,33953,29,86297,109008,72
53543.249,43.759,51520310,34035,29,86505,112036,74
53543.349,43.859,51645972,34118,29,86714,112036,74
53543.449,43.959,51771634,34201,29,86924,112036,74
53543.549,44.059,51897296,34284,29,87133,110522,73
53543.649,44.159,52022958,34367,29,87342,112036,74
53543.749,44.260,52147106,34449,29,87550,112036,74
53543.850,44.360,52272768,34532,29,87760,112036,74
53543.950,44.460,52396916,34614,29,87967,113550,75
53544.050,44.560,52522578,34697,29,88178,118092,78
53544.150,44.660,52646726,34779,29,88385,118092,78
53544.250,44.760,52772388,34862,29,88593,118092,78
53544.350,44.860,52898050,34945,29,88803,119606,79
53544.450,44.961,53023712,35028,29,89011,118092,78
53544.550,45.061,53147860,35110,29,89218,121120,80
53544.651,45.161,53273522,35193,29,89427,122634,81
53544.751,45.261,53397670,35275,29,89633,124148,82
53544.851,45.361,53523332,35358,29,89843,127176,84
53544.951,45.461,53648994,35441,29,90051,127176,84
53545.051,45.561,53774656,35524,29,90260,128690,85
53545.151,45.661,53898804,35606,29,90467,131718,87
53545.251,45.762,54024466,35689,29,90675,130204,86
53545.351,45.862,54150128,35772,29,90885,134746,89
53545.452,45.962,54275790,35855,29,91094,136260,90
53545.552,46.062,54399938,35937,29,91300,137774,91
53545.652,46.162,54524086,36019,31,91507,137774,91
53545.752,46.262,54649748,36102,33,91723,127176,84
53545.852,46.362,54775410,36185,33,91946,87812,58
53545.952,46.463,54899558,36267,33,92188,81756,54
53546.052,46.563,55025220,36350,33,92406,84784,56
53546.153,46.663,55150882,36433,33,92615,87812,58
53546.253,46.763,55276544,36516,33,92824,89326,59
53546.353,46.863,55400692,36598,33,93031,93868,62
53546.453,46.963,55526354,36681,33,93241,98410,65
53546.553,47.063,55652016,36764,33,93450,99924,66
53546.653,47.163,55776164,36846,33,93658,104466,69
53546.753,47.264,55901826,36929,33,93867,107494,71
53546.853,47.364,56025974,37011,33,94075,110522,73
53546.954,47.464,56151636,37094,33,94285,112036,74
53547.054,47.564,56277298,37177,33,94495,113550,75
53547.154,47.664,56402960,37260,33,94706,116578,77
53547.254,47.764,56527108,37342,33,94913,116578,77
53547.354,47.864,56652770,37425,33,95124,121120,80
53547.454,47.964,56778432,37508,33,95334,124148,82
53547.554,48.065,56904094,37591,33,95542,124148,82
53547.654,48.165,57028242,37673,33,95748,124148,82
53547.755,48.265,57152390,37755,33,95956,127176,84
53547.855,48.365,57278052,37838,33,96165,128690,85
53547.955,48.465,57403714,37921,33,96375,133232,88
53548.055,48.565,57529376,38004,33,96583,133232,88
53548.155,48.665,57653524,38086,33,96790,136260,90
53548.255,48.765,57779186,38169,33,96998,134746,89
53548.355,48.866,57903334,38251,33,97204,134746,89
53548.455,48.966,58028996,38334,33,97414,139288,92
53548.556,49.066,58154658,38417,33,97622,137774,91
53548.656,49.166,58280320,38500,34,97830,136260,90
53548.756,49.266,58404468,38582,34,98037,137774,91
53548.856,49.366,58530130,38665,35,98259,105980,70
53548.956,49.466,58655792,38748,35,98489,77214,51
53549.056,49.566,58779940,38830,35,98731,78728,52
53549.156,49.667,58905602,38913,35,98941,83270,55
53549.256,49.767,59029750,38995,35,99147,83270,55
53549.357,49.867,59156926,39079,35,99359,84784,56
53549.457,49.967,59281074,39161,35,99567,89326,59
53549.557,50.067,59405222,39243,35,99773,89326,59
53549.657,50.167,59530884,39326,35,99982,92354,61
53549.757,50.267,59656546,39409,35,100191,93868,62
53549.857,50.368,59782208,39492,35,100400,95382,63
53549.957,50.468,59906356,39574,35,100606,95382,63
53550.058,50.568,60032018,39657,35,100816,99924,66
